Ano Mes,HH,Local de instalação,PK
2000-02,4.300000000000001,S-S-CNO,2000-02S-S-CNO
2008-04,0.2745098039215686,S-S-PME,2008-04S-S-PME
2008-04,0.5424836601307189,S-S-XAN,2008-04S-S-XAN
2008-04,1.0718954248366013,S-S-OSO2,2008-04S-S-OSO2
2008-04,1.1241830065359475,S-S-ARE,2008-04S-S-ARE
2008-04,0.5490196078431372,S-S-ABT,2008-04S-S-ABT
2008-04,0.4705882352941177,S-S-FAR,2008-04S-S-FAR
2008-05,0.7074303405572756,S-S-FAR,2008-05S-S-FAR
2008-05,0.2745098039215686,S-S-PME,2008-05S-S-PME
2008-05,0.5490196078431372,S-S-ABT,2008-05S-S-ABT
2008-05,0.5424836601307189,S-S-XAN,2008-05S-S-XAN
2008-05,1.0718954248366013,S-S-OSO2,2008-05S-S-OSO2
2008-05,1.1241830065359475,S-S-ARE,2008-05S-S-ARE
2008-06,0.5490196078431372,S-S-ABT,2008-06S-S-ABT
2008-06,1.0718954248366013,S-S-OSO2,2008-06S-S-OSO2
2008-06,0.5424836601307189,S-S-XAN,2008-06S-S-XAN
2008-06,1.1241830065359475,S-S-ARE,2008-06S-S-ARE
2008-06,0.7074303405572756,S-S-FAR,2008-06S-S-FAR
2008-06,0.2745098039215686,S-S-PME,2008-06S-S-PME
2008-07,0.5424836601307189,S-S-XAN,2008-07S-S-XAN
2008-07,1.1241830065359475,S-S-ARE,2008-07S-S-ARE
2008-07,0.7074303405572756,S-S-FAR,2008-07S-S-FAR
2008-07,0.2745098039215686,S-S-PME,2008-07S-S-PME
2008-07,1.0718954248366013,S-S-OSO2,2008-07S-S-OSO2
2008-07,0.5490196078431372,S-S-ABT,2008-07S-S-ABT
2008-08,0.5424836601307189,S-S-XAN,2008-08S-S-XAN
2008-08,0.2745098039215686,S-S-PME,2008-08S-S-PME
2008-08,1.0718954248366013,S-S-OSO2,2008-08S-S-OSO2
2008-08,0.7074303405572756,S-S-FAR,2008-08S-S-FAR
2008-08,0.5490196078431372,S-S-ABT,2008-08S-S-ABT
2008-08,1.1241830065359475,S-S-ARE,2008-08S-S-ARE
2008-09,0.5490196078431372,S-S-ABT,2008-09S-S-ABT
2008-09,1.1241830065359475,S-S-ARE,2008-09S-S-ARE
2008-09,0.7074303405572756,S-S-FAR,2008-09S-S-FAR
2008-09,0.5424836601307189,S-S-XAN,2008-09S-S-XAN
2008-09,1.0718954248366013,S-S-OSO2,2008-09S-S-OSO2
2008-09,0.2745098039215686,S-S-PME,2008-09S-S-PME
2008-10,0.5490196078431372,S-S-ABT,2008-10S-S-ABT
2008-10,0.7074303405572756,S-S-FAR,2008-10S-S-FAR
2008-10,1.0718954248366013,S-S-OSO2,2008-10S-S-OSO2
2008-10,0.2745098039215686,S-S-PME,2008-10S-S-PME
2008-10,0.5424836601307189,S-S-XAN,2008-10S-S-XAN
2008-10,1.1241830065359475,S-S-ARE,2008-10S-S-ARE
2008-11,0.2745098039215686,S-S-PME,2008-11S-S-PME
2008-11,0.5424836601307189,S-S-XAN,2008-11S-S-XAN
2008-11,1.1241830065359475,S-S-ARE,2008-11S-S-ARE
2008-11,1.0718954248366013,S-S-OSO2,2008-11S-S-OSO2
2008-11,0.7074303405572756,S-S-FAR,2008-11S-S-FAR
2008-11,0.5490196078431372,S-S-ABT,2008-11S-S-ABT
2008-12,0.5490196078431372,S-S-ABT,2008-12S-S-ABT
2008-12,1.1241830065359475,S-S-ARE,2008-12S-S-ARE
2008-12,0.5424836601307189,S-S-XAN,2008-12S-S-XAN
2008-12,0.7074303405572756,S-S-FAR,2008-12S-S-FAR
2008-12,1.0718954248366013,S-S-OSO2,2008-12S-S-OSO2
2008-12,0.2745098039215686,S-S-PME,2008-12S-S-PME
2009-01,0.7074303405572756,S-S-FAR,2009-01S-S-FAR
2009-01,0.5490196078431372,S-S-ABT,2009-01S-S-ABT
2009-01,1.1241830065359475,S-S-ARE,2009-01S-S-ARE
2009-01,1.0718954248366013,S-S-OSO2,2009-01S-S-OSO2
2009-01,0.5424836601307189,S-S-XAN,2009-01S-S-XAN
2009-01,0.2745098039215686,S-S-PME,2009-01S-S-PME
2009-02,4.34965034965035,S-S-BLU,2009-02S-S-BLU
2009-02,1.1241830065359475,S-S-ARE,2009-02S-S-ARE
2009-02,1.0718954248366013,S-S-OSO2,2009-02S-S-OSO2
2009-02,0.2745098039215686,S-S-PME,2009-02S-S-PME
2009-02,0.27972027972027974,S-S-CNO,2009-02S-S-CNO
2009-02,0.7074303405572756,S-S-FAR,2009-02S-S-FAR
2009-02,0.5490196078431372,S-S-ABT,2009-02S-S-ABT
2009-02,0.19069930069930074,S-S-GAR1,2009-02S-S-GAR1
2009-02,0.5424836601307189,S-S-XAN,2009-02S-S-XAN
2009-03,0.5424836601307189,S-S-XAN,2009-03S-S-XAN
2009-03,0.2745098039215686,S-S-PME,2009-03S-S-PME
2009-03,1.1241830065359475,S-S-ARE,2009-03S-S-ARE
2009-03,0.19069930069930074,S-S-GAR1,2009-03S-S-GAR1
2009-03,0.5490196078431372,S-S-ABT,2009-03S-S-ABT
2009-03,4.34965034965035,S-S-BLU,2009-03S-S-BLU
2009-03,1.0718954248366013,S-S-OSO2,2009-03S-S-OSO2
2009-03,0.27972027972027974,S-S-CNO,2009-03S-S-CNO
2009-03,0.7074303405572756,S-S-FAR,2009-03S-S-FAR
2009-04,4.34965034965035,S-S-BLU,2009-04S-S-BLU
2009-04,0.27972027972027974,S-S-CNO,2009-04S-S-CNO
2009-04,0.5424836601307189,S-S-XAN,2009-04S-S-XAN
2009-04,0.5490196078431372,S-S-ABT,2009-04S-S-ABT
2009-04,1.0718954248366013,S-S-OSO2,2009-04S-S-OSO2
2009-04,1.1241830065359475,S-S-ARE,2009-04S-S-ARE
2009-04,0.7074303405572756,S-S-FAR,2009-04S-S-FAR
2009-04,0.2745098039215686,S-S-PME,2009-04S-S-PME
2009-04,0.19069930069930074,S-S-GAR1,2009-04S-S-GAR1
2009-05,0.19069930069930074,S-S-GAR1,2009-05S-S-GAR1
2009-05,0.27972027972027974,S-S-CNO,2009-05S-S-CNO
2009-05,1.1241830065359475,S-S-ARE,2009-05S-S-ARE
2009-05,0.7074303405572756,S-S-FAR,2009-05S-S-FAR
2009-05,4.34965034965035,S-S-BLU,2009-05S-S-BLU
2009-05,0.5490196078431372,S-S-ABT,2009-05S-S-ABT
2009-05,0.5424836601307189,S-S-XAN,2009-05S-S-XAN
2009-05,0.2745098039215686,S-S-PME,2009-05S-S-PME
2009-05,1.0718954248366013,S-S-OSO2,2009-05S-S-OSO2
2009-06,1.1241830065359475,S-S-ARE,2009-06S-S-ARE
2009-06,0.2745098039215686,S-S-PME,2009-06S-S-PME
2009-06,0.19069930069930074,S-S-GAR1,2009-06S-S-GAR1
2009-06,0.5490196078431372,S-S-ABT,2009-06S-S-ABT
2009-06,0.5424836601307189,S-S-XAN,2009-06S-S-XAN
2009-06,0.7074303405572756,S-S-FAR,2009-06S-S-FAR
2009-06,4.34965034965035,S-S-BLU,2009-06S-S-BLU
2009-06,1.0718954248366013,S-S-OSO2,2009-06S-S-OSO2
2009-06,0.27972027972027974,S-S-CNO,2009-06S-S-CNO
2009-07,0.5490196078431372,S-S-ABT,2009-07S-S-ABT
2009-07,0.27972027972027974,S-S-CNO,2009-07S-S-CNO
2009-07,0.5424836601307189,S-S-XAN,2009-07S-S-XAN
2009-07,4.34965034965035,S-S-BLU,2009-07S-S-BLU
2009-07,0.7074303405572756,S-S-FAR,2009-07S-S-FAR
2009-07,1.1241830065359475,S-S-ARE,2009-07S-S-ARE
2009-07,1.0718954248366013,S-S-OSO2,2009-07S-S-OSO2
2009-07,0.19069930069930074,S-S-GAR1,2009-07S-S-GAR1
2009-07,0.2745098039215686,S-S-PME,2009-07S-S-PME
2009-08,0.5424836601307189,S-S-XAN,2009-08S-S-XAN
2009-08,0.7074303405572756,S-S-FAR,2009-08S-S-FAR
2009-08,0.19069930069930074,S-S-GAR1,2009-08S-S-GAR1
2009-08,0.5490196078431372,S-S-ABT,2009-08S-S-ABT
2009-08,1.0718954248366013,S-S-OSO2,2009-08S-S-OSO2
2009-08,0.27972027972027974,S-S-CNO,2009-08S-S-CNO
2009-08,4.34965034965035,S-S-BLU,2009-08S-S-BLU
2009-08,1.1241830065359475,S-S-ARE,2009-08S-S-ARE
2009-08,0.2745098039215686,S-S-PME,2009-08S-S-PME
2009-09,0.2745098039215686,S-S-PME,2009-09S-S-PME
2009-09,0.27972027972027974,S-S-CNO,2009-09S-S-CNO
2009-09,0.5424836601307189,S-S-XAN,2009-09S-S-XAN
2009-09,0.19069930069930074,S-S-GAR1,2009-09S-S-GAR1
2009-09,4.34965034965035,S-S-BLU,2009-09S-S-BLU
2009-09,0.7074303405572756,S-S-FAR,2009-09S-S-FAR
2009-09,0.5490196078431372,S-S-ABT,2009-09S-S-ABT
2009-09,1.1241830065359475,S-S-ARE,2009-09S-S-ARE
2009-09,1.0718954248366013,S-S-OSO2,2009-09S-S-OSO2
2009-10,0.2745098039215686,S-S-PME,2009-10S-S-PME
2009-10,0.19069930069930074,S-S-GAR1,2009-10S-S-GAR1
2009-10,1.0718954248366013,S-S-OSO2,2009-10S-S-OSO2
2009-10,1.1241830065359475,S-S-ARE,2009-10S-S-ARE
2009-10,0.5490196078431372,S-S-ABT,2009-10S-S-ABT
2009-10,4.34965034965035,S-S-BLU,2009-10S-S-BLU
2009-10,0.27972027972027974,S-S-CNO,2009-10S-S-CNO
2009-10,0.5424836601307189,S-S-XAN,2009-10S-S-XAN
2009-10,0.7074303405572756,S-S-FAR,2009-10S-S-FAR
2009-11,0.27972027972027974,S-S-CNO,2009-11S-S-CNO
2009-11,1.1241830065359475,S-S-ARE,2009-11S-S-ARE
2009-11,0.19069930069930074,S-S-GAR1,2009-11S-S-GAR1
2009-11,4.34965034965035,S-S-BLU,2009-11S-S-BLU
2009-11,0.7074303405572756,S-S-FAR,2009-11S-S-FAR
2009-11,0.5490196078431372,S-S-ABT,2009-11S-S-ABT
2009-11,0.2745098039215686,S-S-PME,2009-11S-S-PME
2009-11,1.0718954248366013,S-S-OSO2,2009-11S-S-OSO2
2009-11,0.5424836601307189,S-S-XAN,2009-11S-S-XAN
2009-12,1.1241830065359475,S-S-ARE,2009-12S-S-ARE
2009-12,4.34965034965035,S-S-BLU,2009-12S-S-BLU
2009-12,0.27972027972027974,S-S-CNO,2009-12S-S-CNO
2009-12,0.2745098039215686,S-S-PME,2009-12S-S-PME
2009-12,1.0718954248366013,S-S-OSO2,2009-12S-S-OSO2
2009-12,0.19069930069930074,S-S-GAR1,2009-12S-S-GAR1
2009-12,0.5490196078431372,S-S-ABT,2009-12S-S-ABT
2009-12,0.7074303405572756,S-S-FAR,2009-12S-S-FAR
2009-12,0.5424836601307189,S-S-XAN,2009-12S-S-XAN
2010-01,0.5424836601307189,S-S-XAN,2010-01S-S-XAN
2010-01,1.1241830065359475,S-S-ARE,2010-01S-S-ARE
2010-01,1.0718954248366013,S-S-OSO2,2010-01S-S-OSO2
2010-01,4.34965034965035,S-S-BLU,2010-01S-S-BLU
2010-01,0.27972027972027974,S-S-CNO,2010-01S-S-CNO
2010-01,0.19069930069930074,S-S-GAR1,2010-01S-S-GAR1
2010-01,0.2745098039215686,S-S-PME,2010-01S-S-PME
2010-01,0.5490196078431372,S-S-ABT,2010-01S-S-ABT
2010-01,0.7074303405572756,S-S-FAR,2010-01S-S-FAR
2010-02,0.27972027972027974,S-S-CNO,2010-02S-S-CNO
2010-02,0.2745098039215686,S-S-PME,2010-02S-S-PME
2010-02,0.7074303405572756,S-S-FAR,2010-02S-S-FAR
2010-02,1.0718954248366013,S-S-OSO2,2010-02S-S-OSO2
2010-02,0.5490196078431372,S-S-ABT,2010-02S-S-ABT
2010-02,4.34965034965035,S-S-BLU,2010-02S-S-BLU
2010-02,0.19069930069930074,S-S-GAR1,2010-02S-S-GAR1
2010-02,0.5424836601307189,S-S-XAN,2010-02S-S-XAN
2010-02,1.1241830065359475,S-S-ARE,2010-02S-S-ARE
2010-03,0.27972027972027974,S-S-CNO,2010-03S-S-CNO
2010-03,0.5490196078431372,S-S-ABT,2010-03S-S-ABT
2010-03,1.1241830065359475,S-S-ARE,2010-03S-S-ARE
2010-03,0.19069930069930074,S-S-GAR1,2010-03S-S-GAR1
2010-03,0.7074303405572756,S-S-FAR,2010-03S-S-FAR
2010-03,0.2745098039215686,S-S-PME,2010-03S-S-PME
2010-03,0.5424836601307189,S-S-XAN,2010-03S-S-XAN
2010-03,4.34965034965035,S-S-BLU,2010-03S-S-BLU
2010-03,1.0718954248366013,S-S-OSO2,2010-03S-S-OSO2
2010-04,0.5490196078431372,S-S-ABT,2010-04S-S-ABT
2010-04,0.2745098039215686,S-S-PME,2010-04S-S-PME
2010-04,0.5424836601307189,S-S-XAN,2010-04S-S-XAN
2010-04,1.0718954248366013,S-S-OSO2,2010-04S-S-OSO2
2010-04,0.27972027972027974,S-S-CNO,2010-04S-S-CNO
2010-04,4.34965034965035,S-S-BLU,2010-04S-S-BLU
2010-04,0.7074303405572756,S-S-FAR,2010-04S-S-FAR
2010-04,0.19069930069930074,S-S-GAR1,2010-04S-S-GAR1
2010-04,1.1241830065359475,S-S-ARE,2010-04S-S-ARE
2010-05,1.0718954248366013,S-S-OSO2,2010-05S-S-OSO2
2010-05,0.5424836601307189,S-S-XAN,2010-05S-S-XAN
2010-05,4.34965034965035,S-S-BLU,2010-05S-S-BLU
2010-05,0.2745098039215686,S-S-PME,2010-05S-S-PME
2010-05,0.27972027972027974,S-S-CNO,2010-05S-S-CNO
2010-05,0.7074303405572756,S-S-FAR,2010-05S-S-FAR
2010-05,0.19069930069930074,S-S-GAR1,2010-05S-S-GAR1
2010-05,0.5490196078431372,S-S-ABT,2010-05S-S-ABT
2010-05,1.1241830065359475,S-S-ARE,2010-05S-S-ARE
2010-06,0.5490196078431372,S-S-ABT,2010-06S-S-ABT
2010-06,0.27972027972027974,S-S-CNO,2010-06S-S-CNO
2010-06,1.1241830065359475,S-S-ARE,2010-06S-S-ARE
2010-06,0.2745098039215686,S-S-PME,2010-06S-S-PME
2010-06,0.19069930069930074,S-S-GAR1,2010-06S-S-GAR1
2010-06,0.7074303405572756,S-S-FAR,2010-06S-S-FAR
2010-06,0.5424836601307189,S-S-XAN,2010-06S-S-XAN
2010-06,4.34965034965035,S-S-BLU,2010-06S-S-BLU
2010-06,1.0718954248366013,S-S-OSO2,2010-06S-S-OSO2
2010-07,0.7074303405572756,S-S-FAR,2010-07S-S-FAR
2010-07,0.01652892561983471,S-S-LGR,2010-07S-S-LGR
2010-07,0.5424836601307189,S-S-XAN,2010-07S-S-XAN
2010-07,4.34965034965035,S-S-BLU,2010-07S-S-BLU
2010-07,1.1241830065359475,S-S-ARE,2010-07S-S-ARE
2010-07,0.27972027972027974,S-S-CNO,2010-07S-S-CNO
2010-07,0.5490196078431372,S-S-ABT,2010-07S-S-ABT
2010-07,1.0718954248366013,S-S-OSO2,2010-07S-S-OSO2
2010-07,0.19069930069930074,S-S-GAR1,2010-07S-S-GAR1
2010-07,0.2745098039215686,S-S-PME,2010-07S-S-PME
2010-07,1.322314049586777,S-S-FHA,2010-07S-S-FHA
2010-08,1.0718954248366013,S-S-OSO2,2010-08S-S-OSO2
2010-08,0.5424836601307189,S-S-XAN,2010-08S-S-XAN
2010-08,0.7074303405572756,S-S-FAR,2010-08S-S-FAR
2010-08,0.2745098039215686,S-S-PME,2010-08S-S-PME
2010-08,1.1241830065359475,S-S-ARE,2010-08S-S-ARE
2010-08,4.34965034965035,S-S-BLU,2010-08S-S-BLU
2010-08,0.5490196078431372,S-S-ABT,2010-08S-S-ABT
2010-08,0.19069930069930074,S-S-GAR1,2010-08S-S-GAR1
2010-08,1.322314049586777,S-S-FHA,2010-08S-S-FHA
2010-08,0.27972027972027974,S-S-CNO,2010-08S-S-CNO
2010-08,0.01652892561983471,S-S-LGR,2010-08S-S-LGR
2010-09,0.19069930069930074,S-S-GAR1,2010-09S-S-GAR1
2010-09,0.7074303405572756,S-S-FAR,2010-09S-S-FAR
2010-09,1.0718954248366013,S-S-OSO2,2010-09S-S-OSO2
2010-09,1.322314049586777,S-S-FHA,2010-09S-S-FHA
2010-09,0.5424836601307189,S-S-XAN,2010-09S-S-XAN
2010-09,0.2745098039215686,S-S-PME,2010-09S-S-PME
2010-09,1.1241830065359475,S-S-ARE,2010-09S-S-ARE
2010-09,4.34965034965035,S-S-BLU,2010-09S-S-BLU
2010-09,0.27972027972027974,S-S-CNO,2010-09S-S-CNO
2010-09,0.01652892561983471,S-S-LGR,2010-09S-S-LGR
2010-09,0.5490196078431372,S-S-ABT,2010-09S-S-ABT
2010-10,1.1241830065359475,S-S-ARE,2010-10S-S-ARE
2010-10,4.34965034965035,S-S-BLU,2010-10S-S-BLU
2010-10,0.7074303405572756,S-S-FAR,2010-10S-S-FAR
2010-10,0.27972027972027974,S-S-CNO,2010-10S-S-CNO
2010-10,1.0718954248366013,S-S-OSO2,2010-10S-S-OSO2
2010-10,0.19069930069930074,S-S-GAR1,2010-10S-S-GAR1
2010-10,1.322314049586777,S-S-FHA,2010-10S-S-FHA
2010-10,0.5490196078431372,S-S-ABT,2010-10S-S-ABT
2010-10,0.2745098039215686,S-S-PME,2010-10S-S-PME
2010-10,0.5424836601307189,S-S-XAN,2010-10S-S-XAN
2010-10,0.01652892561983471,S-S-LGR,2010-10S-S-LGR
2010-11,0.5490196078431372,S-S-ABT,2010-11S-S-ABT
2010-11,0.27972027972027974,S-S-CNO,2010-11S-S-CNO
2010-11,0.19069930069930074,S-S-GAR1,2010-11S-S-GAR1
2010-11,4.34965034965035,S-S-BLU,2010-11S-S-BLU
2010-11,1.322314049586777,S-S-FHA,2010-11S-S-FHA
2010-11,0.7074303405572756,S-S-FAR,2010-11S-S-FAR
2010-11,0.2745098039215686,S-S-PME,2010-11S-S-PME
2010-11,1.1241830065359475,S-S-ARE,2010-11S-S-ARE
2010-11,1.0718954248366013,S-S-OSO2,2010-11S-S-OSO2
2010-11,0.5424836601307189,S-S-XAN,2010-11S-S-XAN
2010-11,0.01652892561983471,S-S-LGR,2010-11S-S-LGR
2010-12,1.322314049586777,S-S-FHA,2010-12S-S-FHA
2010-12,0.19069930069930074,S-S-GAR1,2010-12S-S-GAR1
2010-12,1.1241830065359475,S-S-ARE,2010-12S-S-ARE
2010-12,0.5424836601307189,S-S-XAN,2010-12S-S-XAN
2010-12,0.27972027972027974,S-S-CNO,2010-12S-S-CNO
2010-12,0.5490196078431372,S-S-ABT,2010-12S-S-ABT
2010-12,0.0,S-S-CBA,2010-12S-S-CBA
2010-12,0.01652892561983471,S-S-LGR,2010-12S-S-LGR
2010-12,4.34965034965035,S-S-BLU,2010-12S-S-BLU
2010-12,1.0718954248366013,S-S-OSO2,2010-12S-S-OSO2
2010-12,0.2745098039215686,S-S-PME,2010-12S-S-PME
2010-12,0.7074303405572756,S-S-FAR,2010-12S-S-FAR
2011-01,0.27972027972027974,S-S-CNO,2011-01S-S-CNO
2011-01,0.5424836601307189,S-S-XAN,2011-01S-S-XAN
2011-01,1.1241830065359475,S-S-ARE,2011-01S-S-ARE
2011-01,0.01652892561983471,S-S-LGR,2011-01S-S-LGR
2011-01,0.7074303405572756,S-S-FAR,2011-01S-S-FAR
2011-01,0.2745098039215686,S-S-PME,2011-01S-S-PME
2011-01,1.322314049586777,S-S-FHA,2011-01S-S-FHA
2011-01,0.0,S-S-CBA,2011-01S-S-CBA
2011-01,4.34965034965035,S-S-BLU,2011-01S-S-BLU
2011-01,0.5490196078431372,S-S-ABT,2011-01S-S-ABT
2011-01,1.0718954248366013,S-S-OSO2,2011-01S-S-OSO2
2011-01,0.19069930069930074,S-S-GAR1,2011-01S-S-GAR1
2011-02,0.0,S-S-CBA,2011-02S-S-CBA
2011-02,0.7074303405572756,S-S-FAR,2011-02S-S-FAR
2011-02,1.1241830065359475,S-S-ARE,2011-02S-S-ARE
2011-02,0.19069930069930074,S-S-GAR1,2011-02S-S-GAR1
2011-02,0.5424836601307189,S-S-XAN,2011-02S-S-XAN
2011-02,1.322314049586777,S-S-FHA,2011-02S-S-FHA
2011-02,0.2745098039215686,S-S-PME,2011-02S-S-PME
2011-02,0.01652892561983471,S-S-LGR,2011-02S-S-LGR
2011-02,0.5490196078431372,S-S-ABT,2011-02S-S-ABT
2011-02,0.27972027972027974,S-S-CNO,2011-02S-S-CNO
2011-02,4.34965034965035,S-S-BLU,2011-02S-S-BLU
2011-02,1.0718954248366013,S-S-OSO2,2011-02S-S-OSO2
2011-03,1.322314049586777,S-S-FHA,2011-03S-S-FHA
2011-03,0.0,S-S-CBA,2011-03S-S-CBA
2011-03,0.19069930069930074,S-S-GAR1,2011-03S-S-GAR1
2011-03,0.5490196078431372,S-S-ABT,2011-03S-S-ABT
2011-03,1.1241830065359475,S-S-ARE,2011-03S-S-ARE
2011-03,0.2745098039215686,S-S-PME,2011-03S-S-PME
2011-03,4.34965034965035,S-S-BLU,2011-03S-S-BLU
2011-03,0.7074303405572756,S-S-FAR,2011-03S-S-FAR
2011-03,0.01652892561983471,S-S-LGR,2011-03S-S-LGR
2011-03,0.5424836601307189,S-S-XAN,2011-03S-S-XAN
2011-03,1.0718954248366013,S-S-OSO2,2011-03S-S-OSO2
2011-03,0.27972027972027974,S-S-CNO,2011-03S-S-CNO
2011-04,4.34965034965035,S-S-BLU,2011-04S-S-BLU
2011-04,1.0718954248366013,S-S-OSO2,2011-04S-S-OSO2
2011-04,0.19069930069930074,S-S-GAR1,2011-04S-S-GAR1
2011-04,0.7074303405572756,S-S-FAR,2011-04S-S-FAR
2011-04,0.0,S-S-CBA,2011-04S-S-CBA
2011-04,1.322314049586777,S-S-FHA,2011-04S-S-FHA
2011-04,0.5424836601307189,S-S-XAN,2011-04S-S-XAN
2011-04,0.01652892561983471,S-S-LGR,2011-04S-S-LGR
2011-04,0.5490196078431372,S-S-ABT,2011-04S-S-ABT
2011-04,0.27972027972027974,S-S-CNO,2011-04S-S-CNO
2011-04,1.1241830065359475,S-S-ARE,2011-04S-S-ARE
2011-04,0.2745098039215686,S-S-PME,2011-04S-S-PME
2011-05,0.7074303405572756,S-S-FAR,2011-05S-S-FAR
2011-05,0.27972027972027974,S-S-CNO,2011-05S-S-CNO
2011-05,4.34965034965035,S-S-BLU,2011-05S-S-BLU
2011-05,0.2745098039215686,S-S-PME,2011-05S-S-PME
2011-05,0.0,S-S-CBA,2011-05S-S-CBA
2011-05,0.5490196078431372,S-S-ABT,2011-05S-S-ABT
2011-05,1.0718954248366013,S-S-OSO2,2011-05S-S-OSO2
2011-05,0.01652892561983471,S-S-LGR,2011-05S-S-LGR
2011-05,0.5424836601307189,S-S-XAN,2011-05S-S-XAN
2011-05,0.19069930069930074,S-S-GAR1,2011-05S-S-GAR1
2011-05,1.322314049586777,S-S-FHA,2011-05S-S-FHA
2011-05,1.1241830065359475,S-S-ARE,2011-05S-S-ARE
2011-06,1.1241830065359475,S-S-ARE,2011-06S-S-ARE
2011-06,4.34965034965035,S-S-BLU,2011-06S-S-BLU
2011-06,1.0718954248366013,S-S-OSO2,2011-06S-S-OSO2
2011-06,0.5424836601307189,S-S-XAN,2011-06S-S-XAN
2011-06,0.27972027972027974,S-S-CNO,2011-06S-S-CNO
2011-06,0.5490196078431372,S-S-ABT,2011-06S-S-ABT
2011-06,0.7074303405572756,S-S-FAR,2011-06S-S-FAR
2011-06,0.2745098039215686,S-S-PME,2011-06S-S-PME
2011-06,0.0,S-S-CBA,2011-06S-S-CBA
2011-06,0.19069930069930074,S-S-GAR1,2011-06S-S-GAR1
2011-06,0.01652892561983471,S-S-LGR,2011-06S-S-LGR
2011-06,1.322314049586777,S-S-FHA,2011-06S-S-FHA
2011-07,0.5424836601307189,S-S-XAN,2011-07S-S-XAN
2011-07,0.19069930069930074,S-S-GAR1,2011-07S-S-GAR1
2011-07,0.01652892561983471,S-S-LGR,2011-07S-S-LGR
2011-07,4.34965034965035,S-S-BLU,2011-07S-S-BLU
2011-07,1.1241830065359475,S-S-ARE,2011-07S-S-ARE
2011-07,0.2745098039215686,S-S-PME,2011-07S-S-PME
2011-07,1.0718954248366013,S-S-OSO2,2011-07S-S-OSO2
2011-07,1.322314049586777,S-S-FHA,2011-07S-S-FHA
2011-07,0.0,S-S-CBA,2011-07S-S-CBA
2011-07,0.27972027972027974,S-S-CNO,2011-07S-S-CNO
2011-07,0.5490196078431372,S-S-ABT,2011-07S-S-ABT
2011-07,0.7074303405572756,S-S-FAR,2011-07S-S-FAR
2011-08,1.322314049586777,S-S-FHA,2011-08S-S-FHA
2011-08,0.01652892561983471,S-S-LGR,2011-08S-S-LGR
2011-08,0.0,S-S-CBA,2011-08S-S-CBA
2011-08,4.34965034965035,S-S-BLU,2011-08S-S-BLU
2011-08,0.27972027972027974,S-S-CNO,2011-08S-S-CNO
2011-08,0.5490196078431372,S-S-ABT,2011-08S-S-ABT
2011-08,1.0718954248366013,S-S-OSO2,2011-08S-S-OSO2
2011-08,0.2745098039215686,S-S-PME,2011-08S-S-PME
2011-08,0.19069930069930074,S-S-GAR1,2011-08S-S-GAR1
2011-08,1.1241830065359475,S-S-ARE,2011-08S-S-ARE
2011-08,0.5424836601307189,S-S-XAN,2011-08S-S-XAN
2011-08,0.7074303405572756,S-S-FAR,2011-08S-S-FAR
2011-09,0.2745098039215686,S-S-PME,2011-09S-S-PME
2011-09,1.1241830065359475,S-S-ARE,2011-09S-S-ARE
2011-09,0.5424836601307189,S-S-XAN,2011-09S-S-XAN
2011-09,1.0718954248366013,S-S-OSO2,2011-09S-S-OSO2
2011-09,0.0,S-S-CBA,2011-09S-S-CBA
2011-09,4.34965034965035,S-S-BLU,2011-09S-S-BLU
2011-09,0.5490196078431372,S-S-ABT,2011-09S-S-ABT
2011-09,0.27972027972027974,S-S-CNO,2011-09S-S-CNO
2011-09,0.7074303405572756,S-S-FAR,2011-09S-S-FAR
2011-09,0.01652892561983471,S-S-LGR,2011-09S-S-LGR
2011-09,0.19069930069930074,S-S-GAR1,2011-09S-S-GAR1
2011-09,1.322314049586777,S-S-FHA,2011-09S-S-FHA
2011-10,0.5490196078431372,S-S-ABT,2011-10S-S-ABT
2011-10,0.27972027972027974,S-S-CNO,2011-10S-S-CNO
2011-10,0.7074303405572756,S-S-FAR,2011-10S-S-FAR
2011-10,1.1241830065359475,S-S-ARE,2011-10S-S-ARE
2011-10,4.34965034965035,S-S-BLU,2011-10S-S-BLU
2011-10,0.5424836601307189,S-S-XAN,2011-10S-S-XAN
2011-10,0.19069930069930074,S-S-GAR1,2011-10S-S-GAR1
2011-10,0.01652892561983471,S-S-LGR,2011-10S-S-LGR
2011-10,1.0718954248366013,S-S-OSO2,2011-10S-S-OSO2
2011-10,0.2745098039215686,S-S-PME,2011-10S-S-PME
2011-10,1.322314049586777,S-S-FHA,2011-10S-S-FHA
2011-10,0.0,S-S-CBA,2011-10S-S-CBA
2011-11,1.0718954248366013,S-S-OSO2,2011-11S-S-OSO2
2011-11,0.7074303405572756,S-S-FAR,2011-11S-S-FAR
2011-11,0.19069930069930074,S-S-GAR1,2011-11S-S-GAR1
2011-11,0.27972027972027974,S-S-CNO,2011-11S-S-CNO
2011-11,0.01652892561983471,S-S-LGR,2011-11S-S-LGR
2011-11,0.5424836601307189,S-S-XAN,2011-11S-S-XAN
2011-11,0.2745098039215686,S-S-PME,2011-11S-S-PME
2011-11,1.322314049586777,S-S-FHA,2011-11S-S-FHA
2011-11,1.1241830065359475,S-S-ARE,2011-11S-S-ARE
2011-11,0.0,S-S-CBA,2011-11S-S-CBA
2011-11,4.34965034965035,S-S-BLU,2011-11S-S-BLU
